Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
Facebook post,2019-07-29 17:53:42,"Dr.ssa Marta Ciani biologa nutrizionista","Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia. - PubMed - NCBI",Italy,"",https://www.facebook.com/permalink.php?story_fbid=2388580471199867&id=897000247024571,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2019-07-26 14:01:07,"BioMed Central","Timeline Photos",United Kingdom,"",https://www.facebook.com/permalink.php?story_fbid=10158644061624167&id=35223474166,"Celiac disease: a comprehensive current review","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Beth Israel Deaconess Medical Center; Marche Polytechnic University; Massachusetts General Hospital; Takeda (United States); University of Bologna; University of Ferrara",2019-07-23,51,https://www.altmetric.com/details/63939265,10.1186/s12916-019-1380-z,,,,31331324,,"",,,,,
Facebook post,2019-07-24 11:09:00,"BreakFree Medicine by Dr Sarah LoBisco","onlinelibrary.wiley.com",United States,"",https://www.facebook.com/permalink.php?story_fbid=1403557023102201&id=135578803233369,"Non-Celiac Gluten Sensitivity: Literature Review","The Journal of the American College of Nutrition",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Azienda Ospedaliera Universitaria Policlinico ""Paolo Giaccone"" di Palermo",2014-02-17,117,https://www.altmetric.com/details/2138704,10.1080/07315724.2014.869996,,,http://www.tandfonline.com/doi/abs/10.1080/07315724.2014.869996,24533607,,"",,,,,
Facebook post,2019-07-24 09:47:29,"CeliacCorner","Center for Celiac Research and Treatment",,"",https://www.facebook.com/permalink.php?story_fbid=2402483426498570&id=177712142309054,"Celiac disease: a comprehensive current review","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Beth Israel Deaconess Medical Center; Marche Polytechnic University; Massachusetts General Hospital; Takeda (United States); University of Bologna; University of Ferrara",2019-07-23,51,https://www.altmetric.com/details/63939265,10.1186/s12916-019-1380-z,,,,31331324,,"",,,,,
Facebook post,2019-07-23 21:26:50,"The Patient Celiac","Celiac disease: a comprehensive current review",,"",https://www.facebook.com/permalink.php?story_fbid=2296440977057967&id=451747168194033,"Celiac disease: a comprehensive current review","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Beth Israel Deaconess Medical Center; Marche Polytechnic University; Massachusetts General Hospital; Takeda (United States); University of Bologna; University of Ferrara",2019-07-23,51,https://www.altmetric.com/details/63939265,10.1186/s12916-019-1380-z,,,,31331324,,"",,,,,
Facebook post,2019-07-23 20:38:16,"Harris Whole Health","Celiac disease: a comprehensive current review",,"",https://www.facebook.com/permalink.php?story_fbid=2750425548305789&id=231388770209492,"Celiac disease: a comprehensive current review","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Beth Israel Deaconess Medical Center; Marche Polytechnic University; Massachusetts General Hospital; Takeda (United States); University of Bologna; University of Ferrara",2019-07-23,51,https://www.altmetric.com/details/63939265,10.1186/s12916-019-1380-z,,,,31331324,,"",,,,,
Facebook post,2019-07-23 18:05:46,"Gluten Intolerance Group of East Central Wisconsin","Center for Celiac Research and Treatment",,"",https://www.facebook.com/permalink.php?story_fbid=2550803638275470&id=128270580528800,"Celiac disease: a comprehensive current review","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Beth Israel Deaconess Medical Center; Marche Polytechnic University; Massachusetts General Hospital; Takeda (United States); University of Bologna; University of Ferrara",2019-07-23,51,https://www.altmetric.com/details/63939265,10.1186/s12916-019-1380-z,,,,31331324,,"",,,,,
Facebook post,2019-07-18 13:32:16,"JAMA Network Open","Assessment of Machine Learning Detection of Environmental Enteropathy and Celiac Disease in Children",United States,"",https://www.facebook.com/permalink.php?story_fbid=366500730720513&id=122228711814384,"Assessment of Machine Learning Detection of Environmental Enteropathy and Celiac Disease in Children","JAMA Network Open",,,Article,"08 Information and Computing Sciences; 0801 Artificial Intelligence and Image Processing","Aga Khan University; Queen Mary University of London; University of Virginia",2019-06-14,126,https://www.altmetric.com/details/62195207,10.1001/jamanetworkopen.2019.5822,,,,31199451,,"",,,,,
Facebook post,2019-07-16 18:48:38,"JACI: In Practice","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=2316936685054383&id=447626228652114,"Clinical Aspects of STAT3 Gain-of-Function Germline Mutations: A Systematic Review","The Journal of Allergy and Clinical Immunology: In Practice",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Aix-Marseille University; Baylor College of Medicine; Centre Hospitalier Universitaire de Nice; Institut de Pharmacologie Moléculaire et Cellulaire; Marseille Public University Hospital System; Texas Children's Hospital; Université Côte d'Azur",2019-07-01,2,https://www.altmetric.com/details/56592355,10.1016/j.jaip.2019.02.018,,,,30825606,,"",,,,,
Facebook post,2019-06-20 22:00:16,"JAMA Network Open","Assessment of Machine Learning Detection of Environmental Enteropathy and Celiac Disease in Children",United States,"",https://www.facebook.com/permalink.php?story_fbid=353206012049985&id=122228711814384,"Assessment of Machine Learning Detection of Environmental Enteropathy and Celiac Disease in Children","JAMA Network Open",,,Article,"08 Information and Computing Sciences; 0801 Artificial Intelligence and Image Processing","Aga Khan University; Queen Mary University of London; University of Virginia",2019-06-14,126,https://www.altmetric.com/details/62195207,10.1001/jamanetworkopen.2019.5822,,,,31199451,,"",,,,,
Facebook post,2019-06-17 23:24:54,"Quackwatch","Promotion of Testing for Celiac Disease and the Gluten-Free ... : American Journal of Gastroenterology",,"",https://www.facebook.com/permalink.php?story_fbid=1275748499255641&id=220319368131898,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
Facebook post,2019-06-15 02:21:19,"Personalized Medicine World Conference - PMWCintl","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=2226205734100614&id=122205314500677,"Assessment of Machine Learning Detection of Environmental Enteropathy and Celiac Disease in Children","JAMA Network Open",,,Article,"08 Information and Computing Sciences; 0801 Artificial Intelligence and Image Processing","Aga Khan University; Queen Mary University of London; University of Virginia",2019-06-14,126,https://www.altmetric.com/details/62195207,10.1001/jamanetworkopen.2019.5822,,,,31199451,,"",,,,,
Facebook post,2019-06-11 19:08:00,"BreakFree Medicine by Dr Sarah LoBisco","Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/permalink.php?story_fbid=1342946419163262&id=135578803233369,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2019-06-07 20:44:49,"Docteur Résimont","Godisiabois Catherine Naturopathe Nutritionniste",,"",https://www.facebook.com/permalink.php?story_fbid=1384087771715900&id=439916629466357,"Gluten Sensitivity","Annals of Nutrition and Metabolism",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1109 Neurosciences","Marche Polytechnic University",2015-11-26,43,https://www.altmetric.com/details/4809839,10.1159/000440990,,,,26605537,,"",,,,,
Facebook post,2019-05-31 13:50:12,"American Gastroenterological Association (AGA)","AGA Clinical Practice Update on Diagnosis and Monitoring of Celiac Disease—Changing Utility of Serology and Histologic Measures: Expert Review",United States,"",https://www.facebook.com/permalink.php?story_fbid=10157251775387622&id=195100402621,"AGA Clinical Practice Update on Diagnosis and Monitoring of Celiac Disease—Changing Utility of Serology and Histologic Measures: Expert Review","Gastroenterology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Mayo Clinic; Odense University Hospital",2019-03-01,51,https://www.altmetric.com/details/53306696,10.1053/j.gastro.2018.12.010,,,,30578783,,"",,,,,
Facebook post,2019-05-27 22:13:47,"AL4Balance - Preparación Física","Intolerancias al gluten y a la lactosa: la complejidad de lo evidente",Spain,"",https://www.facebook.com/permalink.php?story_fbid=2265059383759024&id=1374900419441596,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2019-04-24 11:16:55,"AL4Balance - Preparación Física","Fibromialgia: entendiendo la aporía",Spain,"",https://www.facebook.com/permalink.php?story_fbid=2243998359198460&id=1374900419441596,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2019-04-22 16:01:59,"Angela Atkins","Small bowel adenocarcinoma as a complication of celiac disease: clinical and diagnostic features",,"",https://www.facebook.com/permalink.php?story_fbid=1033192283558376&id=252828194928126,"Small bowel adenocarcinoma as a complication of celiac disease: clinical and diagnostic features","BMC Gastroenterology",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Arcispedale Sant'Anna; Massachusetts General Hospital; University of Bologna; University of Ferrara",2019-03-27,4,https://www.altmetric.com/details/57934735,10.1186/s12876-019-0964-6,,,,30917787,,"",,,,,
Facebook post,2019-04-07 22:24:22,"Sociedad Ecuatoriana De Alergia,asma E Inmunologia (SEAAI)","Non-Celiac Gluten Sensitivity in patients with severe abdominal pain and bloating: The accuracy of ALCAT 5",Ecuador,"",https://www.facebook.com/permalink.php?story_fbid=2652226321472512&id=490570534304779,"Non-Celiac Gluten Sensitivity in patients with severe abdominal pain and bloating: The accuracy of ALCAT 5","Clinical Nutrition ESPEN",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","University of Pavia",2018-12-01,57,https://www.altmetric.com/details/49786252,10.1016/j.clnesp.2018.08.017,,,,30390869,,"",,,,,
Facebook post,2019-03-30 14:38:17,"BreakFree Medicine by Dr Sarah LoBisco","Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia",United States,"",https://www.facebook.com/permalink.php?story_fbid=1245411575583414&id=135578803233369,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2019-03-12 18:53:00,"JACI: In Practice","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=2110384659042921&id=447626228652114,"Clinical Aspects of STAT3 Gain-of-Function Germline Mutations: A Systematic Review","The Journal of Allergy and Clinical Immunology: In Practice",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Aix-Marseille University; Baylor College of Medicine; Centre Hospitalier Universitaire de Nice; Institut de Pharmacologie Moléculaire et Cellulaire; Marseille Public University Hospital System; Texas Children's Hospital; Université Côte d'Azur",2019-07-01,2,https://www.altmetric.com/details/56592355,10.1016/j.jaip.2019.02.018,,,,30825606,,"",,,,,
Facebook post,2019-03-05 14:38:35,"Dani Chenier Naturopathe","Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia. - PubMed - NCBI",,"",https://www.facebook.com/permalink.php?story_fbid=2208981032686943&id=1691569994428052,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2019-03-03 21:59:54,"Popolo Fibro Relax",,,"",https://www.facebook.com/permalink.php?story_fbid=2452123991511611&id=174394529284580,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2019-03-02 14:19:07,"LEARN GMO","Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms. - PubMed - NCBI",,"",https://www.facebook.com/permalink.php?story_fbid=776929999346337&id=350261988679809,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
Facebook post,2019-02-26 12:00:01,"Biblioteca Distretto Biomedico Scientifico Cagliari","Synthetic Neoepitopes of the Transglutaminase–Deamidated Gliadin Complex as Biomarkers for Diagnosing and Monitoring Celiac Disease",Italy,"",https://www.facebook.com/permalink.php?story_fbid=2449857798419032&id=118438514894317,"Synthetic Neoepitopes of the Transglutaminase–Deamidated Gliadin Complex as Biomarkers for Diagnosing and Monitoring Celiac Disease","Gastroenterology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology","Mayo Clinic",2019-02-01,21,https://www.altmetric.com/details/50546036,10.1053/j.gastro.2018.10.025,,,,30342033,,"",,,,,
